pago_id;monto;fecha;id_usuario;preorden;id_proveedor;id_videojuego;subs_id
6281;12650;12-07-20;132;FALSE;1;12517;
4917;12650;26-03-21;47;FALSE;1;12517;
5162;12650;27-03-20;28;FALSE;1;12517;
5444;12650;11-11-20;136;FALSE;1;12517;
6199;12650;24-10-20;135;FALSE;1;12517;
6297;12650;16-04-20;94;FALSE;1;12517;
4081;12650;19-06-21;137;FALSE;1;12517;
5704;12650;23-02-20;139;FALSE;1;12517;
4657;12650;18-11-20;142;FALSE;1;12517;
5767;12650;28-02-21;10;FALSE;1;12517;
5824;11500;14-03-20;147;FALSE;4;12517;
4849;11500;19-04-20;141;FALSE;4;12517;
4762;11500;30-10-21;64;FALSE;4;12517;
5795;11500;02-11-20;119;FALSE;4;12517;
4286;11500;27-05-21;79;FALSE;4;12517;
4205;11500;10-05-21;93;FALSE;4;12517;
5570;11500;26-02-21;36;FALSE;4;12517;
6367;11500;10-11-20;100;FALSE;4;12517;
5220;9200;29-04-21;118;FALSE;5;12517;
6141;9200;14-07-21;129;FALSE;5;12517;
4472;9200;05-01-20;11;FALSE;5;12517;
4996;9200;03-12-21;87;FALSE;5;12517;
5862;9200;13-12-20;45;FALSE;5;12517;
5963;9200;19-11-21;44;FALSE;6;12517;
6044;9200;06-06-20;138;FALSE;6;12517;
3706;9200;01-05-21;97;FALSE;6;12517;
6318;9200;10-04-21;76;FALSE;6;12517;
4242;9200;13-09-20;143;FALSE;6;12517;
5272;9200;06-02-21;88;FALSE;6;12517;
3883;9200;10-03-20;146;FALSE;6;12517;
3836;9200;17-09-20;101;FALSE;6;12517;
5491;9200;28-10-21;91;FALSE;6;12517;
5746;9200;26-06-21;80;FALSE;6;12517;
5180;9200;19-05-21;85;FALSE;6;12517;
4337;9200;07-10-21;148;FALSE;6;12517;
4362;9200;11-03-21;23;FALSE;6;12517;
3787;9200;28-07-21;107;FALSE;6;12517;
4835;9200;28-05-20;150;FALSE;6;12517;
4988;9200;03-09-21;111;FALSE;6;12517;
3889;9200;04-05-20;127;FALSE;6;12517;
5290;9200;21-10-21;149;FALSE;6;12517;
5677;9200;29-12-20;12;FALSE;6;12517;
4183;9200;17-09-20;112;FALSE;6;12517;
3565;9200;30-06-21;104;FALSE;6;12517;
4005;9200;26-02-20;89;FALSE;6;12517;
3597;9200;29-11-21;115;FALSE;6;12517;
5383;9200;08-12-21;35;FALSE;6;12517;
5547;9200;24-07-20;38;FALSE;6;12517;
3965;9200;01-01-20;125;FALSE;6;12517;
5663;9200;07-03-20;86;FALSE;6;12517;
6280;27600;22-11-20;132;FALSE;1;14593;
4956;27600;08-03-21;114;FALSE;1;14593;
5369;27600;26-12-20;35;FALSE;1;14593;
4942;27600;19-06-21;128;FALSE;1;14593;
3905;27600;14-01-20;127;FALSE;1;14593;
4165;27600;26-12-20;112;FALSE;1;14593;
4069;27600;01-03-21;137;FALSE;1;14593;
4326;27600;05-11-20;41;FALSE;1;14593;
4063;27600;18-03-20;96;FALSE;1;14593;
5939;27600;15-10-20;46;FALSE;1;14593;
3715;24150;04-10-20;97;FALSE;2;14593;
5306;24150;31-12-20;32;FALSE;2;14593;
6111;24150;18-05-21;140;FALSE;2;14593;
5848;24150;23-05-21;45;FALSE;2;14593;
5434;24150;09-04-21;136;FALSE;2;14593;
4616;24150;29-10-20;120;FALSE;2;14593;
5565;24150;28-08-20;36;FALSE;2;14593;
5050;34500;25-06-21;121;FALSE;3;14593;
4278;34500;24-07-20;79;FALSE;3;14593;
5267;34500;15-04-20;88;FALSE;3;14593;
6360;34500;10-10-21;100;FALSE;3;14593;
3953;34500;28-08-21;125;FALSE;3;14593;
4800;34500;12-04-20;150;FALSE;3;14593;
4976;34500;22-01-20;111;FALSE;3;14593;
5084;34500;21-06-20;82;FALSE;3;14593;
5720;34500;08-06-21;139;FALSE;3;14593;
4485;34500;09-09-20;74;FALSE;3;14593;
5800;31050;15-10-20;30;FALSE;6;14593;
3590;31050;06-12-21;115;FALSE;6;14593;
5550;31050;31-08-21;38;FALSE;6;14593;
6235;31050;28-02-20;135;FALSE;6;14593;
5968;31050;17-12-20;44;FALSE;6;14593;
4593;31050;20-01-20;126;FALSE;6;14593;
3884;31050;28-03-20;146;FALSE;6;14593;
5145;31050;15-12-20;28;FALSE;6;14593;
5005;31050;06-09-21;87;FALSE;6;14593;
4338;31050;26-09-20;148;FALSE;6;14593;
5661;31050;22-10-20;86;FALSE;6;14593;
4530;31050;18-07-21;117;FALSE;6;14593;
4772;31050;17-02-21;64;FALSE;6;14593;
5916;31050;25-07-21;144;FALSE;6;14593;
4208;31050;21-11-21;93;FALSE;6;14593;
6041;31050;09-01-21;138;FALSE;6;14593;
3569;31050;14-09-21;104;FALSE;6;14593;
5474;31050;13-10-21;19;FALSE;6;14593;
5481;31050;17-06-21;91;FALSE;6;14593;
5186;31050;08-05-21;85;FALSE;6;14593;
3509;31050;28-11-21;102;FALSE;6;14593;
4728;31050;08-07-21;124;FALSE;6;14593;
4134;31050;12-07-20;54;FALSE;6;14593;
6074;31050;09-07-20;78;FALSE;6;14593;
4103;31050;09-12-21;40;FALSE;6;14593;
4637;31050;15-07-21;106;FALSE;6;14593;
3653;31050;23-08-20;9;FALSE;6;14593;
3844;31050;26-05-21;101;FALSE;6;14593;
5685;31050;29-07-20;12;FALSE;6;14593;
4920;31050;19-03-21;47;FALSE;6;14593;
5601;31050;27-07-21;134;FALSE;6;14593;
4361;29500;05-06-20;148;FALSE;4;19560;
5228;29500;02-10-20;118;FALSE;4;19560;
4453;29500;14-08-21;11;FALSE;4;19560;
3756;29500;19-07-21;116;FALSE;4;19560;
5785;29500;25-05-20;10;FALSE;4;19560;
4284;29500;05-11-20;79;FALSE;4;19560;
5826;29500;06-04-21;147;FALSE;4;19560;
6024;29500;27-04-20;138;FALSE;4;19560;
6088;29500;05-12-20;78;FALSE;4;19560;
5890;29500;15-01-20;69;FALSE;4;19560;
4398;29500;14-10-20;23;FALSE;4;19560;
5075;29500;22-05-21;82;FALSE;4;19560;
6029;51500;23-04-21;138;FALSE;4;19565;
3769;56650;29-05-21;116;TRUE;4;19565;
5897;56650;25-04-20;69;TRUE;4;19565;
3748;51500;30-07-20;108;FALSE;4;19565;
4203;51500;30-08-20;93;FALSE;4;19565;
3518;51500;14-10-20;102;FALSE;4;19565;
4392;51500;10-10-20;23;FALSE;4;19565;
5815;56650;16-04-21;30;TRUE;4;19565;
5672;51500;08-06-20;12;FALSE;4;19565;
4320;51500;09-11-20;105;FALSE;4;19565;
6338;44200;30-12-20;76;FALSE;2;25076;
5562;44200;01-02-21;36;FALSE;2;25076;
5904;44200;04-05-20;69;FALSE;2;25076;
4127;44200;23-10-20;54;FALSE;2;25076;
3727;44200;05-12-20;108;FALSE;2;25076;
6162;44200;20-05-20;129;FALSE;2;25076;
5097;44200;07-12-20;83;FALSE;2;25076;
5819;44200;03-03-20;147;FALSE;2;25076;
4615;44200;18-09-21;120;FALSE;2;25076;
4060;44200;02-02-20;96;FALSE;2;25076;
6117;40800;18-12-20;140;FALSE;3;25076;
4302;40800;19-01-21;105;FALSE;3;25076;
5155;40800;30-10-21;28;FALSE;3;25076;
3951;40800;15-08-21;125;FALSE;3;25076;
3992;40800;01-04-21;77;FALSE;3;25076;
4982;40800;28-02-20;111;FALSE;3;25076;
6352;40800;27-12-20;100;FALSE;3;25076;
3766;34000;08-02-20;116;FALSE;4;25076;
4514;34000;25-06-21;74;FALSE;4;25076;
5362;34000;28-09-21;92;FALSE;4;25076;
4391;34000;22-10-21;23;FALSE;4;25076;
4755;34000;06-10-20;124;FALSE;4;25076;
5921;34000;08-11-20;144;FALSE;4;25076;
4854;34000;16-11-20;141;FALSE;4;25076;
5864;44200;20-04-20;45;FALSE;5;25076;
5614;44200;30-08-21;134;FALSE;5;25076;
5015;44200;17-06-20;121;FALSE;5;25076;
3672;44200;01-04-20;109;FALSE;5;25076;
4176;44200;18-07-20;112;FALSE;5;25076;
2492;4500;12-09-21;134;;;;261
951;5000;23-12-21;112;;;;103
2704;5000;13-09-21;139;;;;282
2348;6500;30-09-21;19;;;;244
2506;5000;11-04-21;134;;;;262
120;8000;15-06-21;104;;;;11
2699;5000;13-04-21;139;;;;282
162;3000;26-10-21;115;;;;15
2942;5500;28-07-20;144;;;;308
1244;5500;15-05-21;74;;;;136
2815;5000;25-10-20;10;;;;293
2872;4000;01-07-21;30;;;;300
2707;5000;13-12-21;139;;;;282
2196;6500;11-04-21;32;;;;229
2963;4500;19-10-20;46;;;;309
2194;6500;09-04-21;32;;;;229
2816;5000;25-11-20;10;;;;293
1032;4000;18-11-20;79;;;;114
2693;5000;13-10-20;139;;;;282
342;5000;11-10-21;108;;;;32
1493;8000;08-08-21;133;;;;161
302;9500;10-04-20;97;;;;29
1345;7000;12-02-21;120;;;;145
112;8000;15-10-20;104;;;;11
943;3000;11-07-21;112;;;;100
2583;6500;23-10-21;131;;;;273
2420;6500;28-12-21;38;;;;253
1001;8500;30-08-21;143;;;;110
3479;5000;08-12-21;100;;;;369
2881;4000;23-05-21;147;;;;301
2962;4500;19-09-20;46;;;;309
1769;5500;09-01-21;111;;;;188
2056;8000;12-11-21;123;;;;216
2228;8500;08-09-20;35;;;;233
963;4000;23-08-20;93;;;;105
2559;9500;28-12-21;134;;;;268
2848;5000;01-02-21;30;;;;298
1055;5000;15-11-21;105;;;;116
1765;5500;05-01-21;111;;;;188
449;4000;24-04-21;146;;;;46
1128;3500;30-07-20;23;;;;125
2709;5000;23-10-20;80;;;;283
2241;8500;09-09-21;35;;;;233
2814;6500;18-12-21;10;;;;292
260;6500;16-11-21;109;;;;24
819;6500;21-09-21;40;;;;86
508;5500;23-12-20;146;;;;50
1380;9500;10-12-21;106;;;;149
2865;4000;06-07-20;30;;;;300
3234;4000;12-06-21;129;;;;344
1269;9500;20-12-20;74;;;;138
1777;3000;09-05-20;111;;;;190
1312;5000;26-05-21;126;;;;140
2292;3000;01-09-21;136;;;;237
2232;8500;12-09-20;35;;;;233
2450;6500;09-01-21;36;;;;256
3271;6500;01-01-21;130;;;;349
292;7500;20-08-21;97;;;;28
3210;6500;12-10-20;129;;;;340
2149;5000;20-02-21;88;;;;225
2730;9500;08-11-21;80;;;;285
731;5000;18-02-21;89;;;;78
356;9500;10-01-21;116;;;;34
3362;3500;16-06-20;135;;;;356
1377;4000;24-12-21;106;;;;148
436;6500;03-02-21;101;;;;45
2473;9500;08-06-20;36;;;;259
178;5000;01-09-21;122;;;;18
459;9500;16-09-20;146;;;;47
1294;6500;07-05-21;117;;;;139
1618;6500;14-09-20;150;;;;174
1563;6500;12-08-20;64;;;;169
3321;5000;20-06-21;130;;;;352
38;6500;12-11-21;22;;;;6
578;6500;30-12-20;99;;;;58
58;5000;08-08-20;22;;;;8
1307;5000;26-12-20;126;;;;140
2059;6500;19-10-20;123;;;;218
782;5000;09-01-20;96;;;;83
3168;4500;04-10-21;129;;;;336
441;6500;08-02-21;101;;;;45
884;9500;12-09-21;54;;;;92
1875;9500;01-07-21;83;;;;200
696;5000;08-02-21;77;;;;72
1134;3500;30-01-21;23;;;;125
97;5000;03-09-21;145;;;;10
590;5000;07-09-20;125;;;;60
3045;6500;18-07-21;98;;;;319
334;8000;27-05-21;108;;;;31
661;5000;30-10-20;125;;;;68
2365;5000;03-08-21;91;;;;247
738;5000;18-09-21;89;;;;78
279;7000;09-02-21;97;;;;26
1960;3000;27-09-21;85;;;;207
192;3000;11-11-20;122;;;;19
3410;5000;24-11-20;94;;;;361
2197;6500;12-04-21;32;;;;229
646;6500;15-12-21;125;;;;66
1716;3000;10-08-20;128;;;;184
1350;3500;25-12-20;120;;;;146
984;5000;28-10-21;143;;;;108
589;6500;04-03-21;99;;;;59
1566;6500;03-08-21;64;;;;169
464;9500;16-02-21;146;;;;47
814;7000;21-11-21;40;;;;85
3358;4500;30-09-20;135;;;;355
715;6500;17-09-20;89;;;;74
2862;5500;27-09-21;30;;;;299
2675;4000;09-10-21;139;;;;280
2780;3000;28-07-21;80;;;;289
2017;5000;26-12-21;123;;;;214
867;4000;26-08-21;40;;;;90
2091;5000;01-10-21;118;;;;221
472;9500;16-10-21;146;;;;47
3238;5000;10-04-21;129;;;;345
275;7000;05-02-21;97;;;;26
958;5500;20-11-21;93;;;;104
1258;6500;08-04-21;74;;;;137
1852;6500;05-05-21;83;;;;198
2570;9500;04-11-21;131;;;;272
3255;5000;14-10-21;129;;;;346
759;7500;05-11-21;96;;;;81
225;3500;11-11-20;9;;;;21
1825;9500;17-04-21;121;;;;196
2373;5000;11-08-21;91;;;;247
1878;9500;04-07-21;83;;;;200
1674;7500;27-11-20;47;;;;180
1320;5000;10-09-21;126;;;;141
1184;4000;27-05-21;110;;;;131
2850;5000;03-02-21;30;;;;298
2198;8000;08-02-21;13;;;;230
1793;6500;07-06-21;111;;;;191
3423;5000;28-04-21;94;;;;363
2211;9500;22-10-21;92;;;;231
2344;6500;30-05-21;19;;;;244
2501;5000;06-04-21;134;;;;262
2920;4000;26-09-20;144;;;;306
1631;6500;14-10-21;150;;;;174
2990;3500;26-07-20;46;;;;311
2266;5000;19-09-21;35;;;;235
2051;8000;07-11-21;123;;;;216
1547;5500;03-05-21;64;;;;168
2677;4000;11-10-21;139;;;;280
3017;6500;11-09-21;44;;;;314
2853;5000;06-02-21;30;;;;298
1912;8000;27-09-21;28;;;;202
2145;5000;20-10-20;88;;;;225
2195;6500;10-04-21;32;;;;229
964;4000;23-09-20;93;;;;105
2018;5000;17-05-20;123;;;;215
742;6500;14-12-21;89;;;;79
712;5500;12-10-21;89;;;;73
1271;9500;20-02-21;74;;;;138
2206;9500;22-05-21;92;;;;231
39;6500;28-09-20;22;;;;7
3462;4000;24-07-21;100;;;;367
3345;7500;18-02-21;135;;;;354
779;5500;24-10-21;96;;;;82
386;4000;10-10-20;107;;;;39
3209;6500;11-10-20;129;;;;340
3148;9500;09-06-21;129;;;;333
3320;5000;20-05-21;130;;;;352
1811;7500;11-05-20;121;;;;195
2360;5000;10-08-20;91;;;;247
1314;5000;26-07-21;126;;;;140
1554;5500;10-05-21;64;;;;168
1334;8500;11-07-21;126;;;;142
31;4500;11-07-21;102;;;;5
2380;4000;26-09-20;38;;;;250
3342;7000;12-08-21;130;;;;353
1449;6500;18-12-21;27;;;;156
1896;8000;03-10-21;28;;;;201
2983;5000;19-06-21;46;;;;310
2748;7000;30-10-21;80;;;;287
2346;6500;30-07-21;19;;;;244
1303;5000;26-08-20;126;;;;140
2521;3000;28-10-20;134;;;;264
805;5000;12-09-21;137;;;;84
2467;5500;09-07-21;36;;;;258
3009;5000;12-10-21;46;;;;312
969;7000;13-10-21;143;;;;107
2135;6500;08-04-21;88;;;;224
748;5000;24-02-21;96;;;;80
628;6500;19-12-21;125;;;;63
2653;4000;17-01-21;12;;;;278
2679;4500;04-01-21;139;;;;281
98;5000;04-09-21;145;;;;10
564;5000;25-08-21;99;;;;54
3026;5000;22-09-21;44;;;;316
3335;7000;05-08-21;130;;;;353
67;5000;05-08-21;22;;;;8
614;5500;25-11-20;125;;;;61
1914;8000;27-11-21;28;;;;202
3158;8500;04-10-21;129;;;;334
2410;5500;22-04-21;38;;;;252
2943;5500;28-08-20;144;;;;308
2003;3000;11-06-21;123;;;;213
3048;6500;18-10-21;98;;;;319
922;5000;06-08-21;54;;;;98
637;5000;27-08-21;125;;;;65
170;4000;16-06-21;122;;;;17
1849;6500;02-05-21;83;;;;198
2784;3000;28-11-21;80;;;;289
2335;8000;15-10-21;136;;;;241
214;5500;21-07-21;122;;;;20
1533;3000;19-06-21;64;;;;167
2212;9500;22-11-21;92;;;;231
2328;8000;15-03-21;136;;;;241
2147;5000;20-12-20;88;;;;225
2931;4000;26-08-21;144;;;;306
37;6500;11-11-21;22;;;;6
234;7000;04-11-21;9;;;;22
2050;8000;06-11-21;123;;;;216
925;5000;09-08-21;54;;;;98
1564;6500;01-08-21;64;;;;169
1442;6500;18-05-21;27;;;;156
425;5500;11-10-21;107;;;;41
2622;6500;10-10-21;86;;;;276
723;5000;21-10-21;89;;;;77
3056;7500;29-11-21;98;;;;320
1059;8500;12-06-21;105;;;;117
1379;9500;09-12-21;106;;;;149
3000;5000;03-10-21;46;;;;312
2172;3000;03-04-21;149;;;;227
2207;9500;22-06-21;92;;;;231
2670;4000;04-10-21;139;;;;280
3132;7000;13-09-21;140;;;;331
1997;3000;05-06-21;123;;;;213
3310;5000;20-12-21;130;;;;351
418;5500;04-10-21;107;;;;41
2615;6500;03-10-21;86;;;;276
1101;5000;05-11-21;148;;;;122
894;4000;20-08-20;54;;;;97
2791;4000;19-12-20;10;;;;291
3191;5000;16-03-21;129;;;;338
588;6500;28-10-21;99;;;;58
2496;5000;01-04-21;134;;;;262
692;6500;30-10-21;77;;;;71
2112;5000;15-10-20;118;;;;223
3440;7000;21-02-21;76;;;;366
2433;8000;14-10-21;36;;;;254
357;9500;11-01-21;116;;;;34
3174;4500;10-10-21;129;;;;336
1814;7500;02-05-21;121;;;;195
3266;6500;08-01-20;130;;;;349
2062;6500;19-01-21;123;;;;218
1479;5000;10-09-20;133;;;;159
2253;5000;19-08-20;35;;;;235
1648;3000;10-05-21;141;;;;177
3434;7000;21-08-20;76;;;;366
2093;5000;03-10-21;118;;;;221
20;5000;28-08-21;102;;;;3
756;5000;24-10-21;96;;;;80
634;7000;18-12-21;125;;;;64
157;3000;26-05-21;115;;;;15
997;8500;30-04-21;143;;;;110
3115;8000;02-01-21;78;;;;330
2548;9500;30-01-21;134;;;;268
410;5000;07-05-21;107;;;;40
294;7500;20-10-21;97;;;;28
3099;6500;29-10-21;78;;;;327
3175;4500;11-10-21;129;;;;336
1851;6500;04-05-21;83;;;;198
3433;7000;21-07-20;76;;;;366
2498;5000;03-04-21;134;;;;262
2313;6500;18-07-21;136;;;;239
2640;7000;15-08-21;12;;;;277
1419;4000;23-02-21;142;;;;154
1779;3000;11-05-20;111;;;;190
3003;5000;06-10-21;46;;;;312
1748;4500;17-09-21;128;;;;186
3467;4000;24-12-21;100;;;;367
29;7000;24-12-21;102;;;;4
2368;5000;06-08-21;91;;;;247
711;5500;11-10-21;89;;;;73
3214;6500;04-10-21;129;;;;340
2387;4000;26-04-21;38;;;;250
2299;3000;08-09-21;136;;;;237
2219;5000;15-04-21;35;;;;232
1193;5000;05-11-21;81;;;;132
946;5000;19-09-20;112;;;;102
1895;8000;02-10-21;28;;;;201
2779;3000;28-06-21;80;;;;289
1197;5000;09-11-21;81;;;;132
2803;6500;18-01-21;10;;;;292
2778;3000;28-05-21;80;;;;289
996;4000;14-12-21;143;;;;109
2325;8000;15-12-20;136;;;;241
2012;5000;26-07-21;123;;;;214
962;4000;23-07-20;93;;;;105
424;5500;10-10-21;107;;;;41
3136;5000;31-10-21;129;;;;332
541;5500;21-05-21;99;;;;53
2974;4500;19-09-21;46;;;;309
1396;8000;16-08-21;106;;;;150
2252;5000;19-07-20;35;;;;235
1764;5500;04-01-21;111;;;;188
3135;7000;13-12-21;140;;;;331
340;8000;27-11-21;108;;;;31
1162;9500;20-11-20;110;;;;129
2967;4500;19-02-21;46;;;;309
1893;8000;12-10-20;28;;;;201
3277;6500;07-01-21;130;;;;349
3400;5000;06-01-21;132;;;;359
849;8000;04-03-21;40;;;;88
1272;9500;20-03-21;74;;;;138
2516;3000;28-05-20;134;;;;264
1454;5500;13-11-20;133;;;;157
394;4000;06-10-21;107;;;;39
1095;5000;14-11-20;148;;;;121
3127;7000;13-04-21;140;;;;331
3078;6500;24-10-20;113;;;;325
3163;8500;09-10-21;129;;;;334
1084;5500;06-09-21;148;;;;120
3224;7500;12-05-21;129;;;;342
3302;5000;20-04-21;130;;;;351
1487;8000;02-08-21;133;;;;161
48;6500;28-06-21;22;;;;7
3380;3500;16-12-21;135;;;;356
518;7000;07-03-20;127;;;;51
224;3500;10-11-20;9;;;;21
2761;9500;16-06-21;80;;;;288
1382;9500;12-12-21;106;;;;149
532;7000;09-03-21;127;;;;51
1734;4500;17-07-20;128;;;;186
2367;5000;05-08-21;91;;;;247
2961;4500;19-08-20;46;;;;309
1092;5000;14-08-20;148;;;;121
629;7000;18-07-21;125;;;;64
3443;7000;21-05-21;76;;;;366
568;5000;25-12-21;99;;;;54
1590;5000;07-11-21;150;;;;172
2635;7000;15-03-21;12;;;;277
830;5500;23-04-21;40;;;;87
2807;6500;18-05-21;10;;;;292
1883;9500;09-07-21;83;;;;200
2725;9500;03-11-21;80;;;;285
2550;9500;28-03-21;134;;;;268
3454;4000;24-11-20;100;;;;367
815;7000;21-12-21;40;;;;85
1868;6500;20-08-21;83;;;;199
1253;6500;03-04-21;74;;;;137
2474;9500;09-06-20;36;;;;259
2488;9500;11-06-21;36;;;;259
1441;6500;18-04-21;27;;;;156
2261;5000;19-04-21;35;;;;235
2451;6500;10-01-21;36;;;;256
1610;9500;09-04-21;150;;;;173
316;9500;12-04-21;97;;;;29
227;7000;09-11-20;9;;;;22
1195;5000;07-11-21;81;;;;132
3445;7000;21-07-21;76;;;;366
2692;5000;13-09-20;139;;;;282
3458;4000;24-03-21;100;;;;367
430;6500;10-04-21;107;;;;42
1455;5500;13-12-20;133;;;;157
2740;4000;14-08-21;80;;;;286
2354;3500;20-10-21;91;;;;246
1576;5000;16-11-21;150;;;;170
440;6500;07-02-21;101;;;;45
1846;4000;11-02-21;82;;;;197
1474;6500;21-11-21;133;;;;158
1266;9500;20-09-20;74;;;;138
2509;5000;30-06-21;134;;;;263
1367;9500;06-06-21;120;;;;147
1974;9500;12-12-21;85;;;;208
3457;4000;24-02-21;100;;;;367
1248;5500;15-09-21;74;;;;136
185;5000;08-09-21;122;;;;18
3416;5000;18-09-21;94;;;;362
662;5000;30-11-20;125;;;;68
1335;8500;12-07-21;126;;;;142
2311;6500;18-05-21;136;;;;239
938;3000;06-07-21;112;;;;100
885;5500;10-10-20;54;;;;93
3337;7000;07-08-21;130;;;;353
2036;5000;17-11-21;123;;;;215
1139;3500;28-06-21;23;;;;125
1900;8000;07-10-21;28;;;;201
1072;8500;16-12-21;41;;;;119
278;7000;08-02-21;97;;;;26
2066;6500;19-05-21;123;;;;218
576;9500;12-11-21;99;;;;57
1926;4500;20-11-21;28;;;;204
1413;5000;19-03-21;142;;;;153
2397;5000;19-11-21;38;;;;251
2102;5000;12-10-21;118;;;;221
1477;5000;08-09-20;133;;;;159
2718;8000;30-09-21;80;;;;284
3430;5000;19-11-21;76;;;;365
1171;9500;20-08-21;110;;;;129
2747;7000;30-09-21;80;;;;287
840;8000;07-03-20;40;;;;88
3218;7000;09-06-21;129;;;;341
1606;9500;05-04-21;150;;;;173
3472;4000;16-07-21;100;;;;368
1105;5000;09-11-21;148;;;;122
2996;3500;26-01-21;46;;;;311
1131;3500;30-10-20;23;;;;125
1774;3500;27-10-21;111;;;;189
3034;5000;13-03-21;98;;;;318
1507;9500;18-03-21;124;;;;164
1062;9500;11-12-21;105;;;;118
2769;3000;28-08-20;80;;;;289
2092;5000;02-10-21;118;;;;221
1094;5000;14-10-20;148;;;;121
3477;5000;06-12-21;100;;;;369
3292;6500;12-07-21;130;;;;350
166;6500;19-05-21;115;;;;16
3340;7000;10-08-21;130;;;;353
125;8000;15-11-21;104;;;;11
1506;9500;18-02-21;124;;;;164
1892;8000;11-10-20;28;;;;201
167;6500;19-06-21;115;;;;16
467;9500;16-05-21;146;;;;47
680;6500;15-06-21;77;;;;69
196;3000;03-11-21;122;;;;19
2627;7000;15-07-20;12;;;;277
3040;5000;13-09-21;98;;;;318
1280;9500;20-11-21;74;;;;138
108;8000;15-06-20;104;;;;11
2966;4500;19-01-21;46;;;;309
1451;5500;13-08-20;133;;;;157
1261;6500;11-04-21;74;;;;137
2189;6500;04-04-21;32;;;;229
2936;4500;08-01-20;144;;;;307
1065;8500;16-05-21;41;;;;119
1121;9500;08-08-21;23;;;;124
1068;8500;16-08-21;41;;;;119
729;5000;18-12-20;89;;;;78
893;4000;12-03-21;54;;;;96
1292;6500;05-05-21;117;;;;139
76;5000;30-11-20;145;;;;9
2404;5500;22-10-20;38;;;;252
1007;5000;13-09-20;143;;;;111
1410;5000;19-12-20;142;;;;153
144;5000;24-05-21;104;;;;13
1404;6500;28-10-21;106;;;;151
2234;8500;02-09-21;35;;;;233
1612;9500;11-04-21;150;;;;173
3330;7000;12-08-20;130;;;;353
2260;5000;19-03-21;35;;;;235
2190;6500;05-04-21;32;;;;229
2034;5000;17-09-21;123;;;;215
2362;5000;12-08-20;91;;;;247
2438;8000;07-08-21;36;;;;255
2703;5000;13-08-21;139;;;;282
609;5500;25-06-20;125;;;;61
1440;6500;18-03-21;27;;;;156
3261;3000;19-09-21;129;;;;348
2394;4000;26-11-21;38;;;;250
362;5500;28-11-20;116;;;;36
159;3000;26-07-21;115;;;;15
1671;3000;12-08-21;47;;;;179
2766;9500;16-11-21;80;;;;288
2887;6500;13-11-20;45;;;;302
2160;3500;14-05-21;88;;;;226
1649;3000;11-05-21;141;;;;177
1002;8500;30-09-21;143;;;;110
1044;4000;18-11-21;79;;;;114
219;5500;21-12-21;122;;;;20
1702;4500;12-06-21;47;;;;182
1541;5500;09-05-20;64;;;;168
1715;3000;09-08-20;128;;;;184
743;5000;24-09-20;96;;;;80
1575;6500;12-08-21;64;;;;169
78;5000;30-01-21;145;;;;9
484;5000;28-07-21;146;;;;48
718;8000;12-03-21;89;;;;75
1346;3500;25-08-20;120;;;;146
3004;5000;07-10-21;46;;;;312
570;5000;21-05-21;99;;;;56
2770;3000;28-09-20;80;;;;289
2214;5000;15-11-20;35;;;;232
49;6500;28-07-21;22;;;;7
610;5500;25-07-20;125;;;;61
337;8000;27-08-21;108;;;;31
201;3000;08-11-21;122;;;;19
444;6500;11-02-21;101;;;;45
797;5000;12-01-21;96;;;;83
829;5500;23-03-21;40;;;;87
1185;4000;27-06-21;110;;;;131
2608;6500;08-10-20;86;;;;276
3031;6500;12-07-21;44;;;;317
119;8000;15-05-21;104;;;;11
1577;5000;16-12-21;150;;;;170
2741;4000;14-09-21;80;;;;286
1136;3500;28-03-21;23;;;;125
765;5500;24-08-20;96;;;;82
1249;5500;15-10-21;74;;;;136
2580;6500;23-07-21;131;;;;273
3118;8000;05-01-21;78;;;;330
927;5000;11-08-21;54;;;;98
3161;8500;07-10-21;129;;;;334
1603;9500;02-04-21;150;;;;173
934;3000;02-07-21;112;;;;100
2988;5000;19-11-21;46;;;;310
2729;9500;07-11-21;80;;;;285
2104;5000;08-11-21;118;;;;222
617;4500;12-06-21;125;;;;62
839;8000;06-03-20;40;;;;88
1992;3000;12-06-20;123;;;;213
3128;7000;13-05-21;140;;;;331
3347;7500;18-04-21;135;;;;354
1692;4500;02-06-21;47;;;;182
2564;5000;18-10-21;131;;;;270
3138;9500;11-06-20;129;;;;333
2978;5000;19-01-21;46;;;;310
968;7000;13-09-21;143;;;;107
2504;5000;09-04-21;134;;;;262
2534;4000;26-01-21;134;;;;266
919;5000;03-08-21;54;;;;98
612;5500;25-09-20;125;;;;61
1700;4500;10-06-21;47;;;;182
3119;8000;06-01-21;78;;;;330
1887;8000;06-10-20;28;;;;201
1492;8000;07-08-21;133;;;;161
864;4000;26-05-21;40;;;;90
3104;5000;25-08-20;78;;;;328
2026;5000;17-01-21;123;;;;215
3002;5000;05-10-21;46;;;;312
3394;5000;26-10-21;95;;;;358
2854;5500;27-01-21;30;;;;299
1458;6500;21-07-20;133;;;;158
2819;5000;25-02-21;10;;;;293
1905;8000;12-10-21;28;;;;201
3267;6500;09-01-20;130;;;;349
2355;3500;20-11-21;91;;;;246
198;3000;05-11-21;122;;;;19
642;6500;15-08-21;125;;;;66
1615;6500;14-06-20;150;;;;174
1602;9500;01-04-21;150;;;;173
2440;8000;09-08-21;36;;;;255
