pago_id;monto;fecha;id_usuario;preorden;id_proveedor;id_videojuego
4608;22400;04-08-20;120;FALSE;5;1020
5698;66300;17-07-20;139;FALSE;1;1970
3842;17545;22-04-20;101;TRUE;6;1802
3930;35695;06-01-21;99;TRUE;2;59
6223;52000;23-05-21;135;FALSE;3;16
5647;7500;31-05-20;86;FALSE;4;40
4701;46200;11-10-21;133;TRUE;2;472
4498;38500;09-01-21;74;FALSE;2;1985
4942;27600;19-06-21;128;FALSE;1;14593
6106;46800;22-10-20;140;FALSE;2;343
6357;34980;13-03-20;100;TRUE;3;673
4160;24400;16-07-21;112;FALSE;1;71
4376;19000;04-11-20;23;FALSE;2;39
4675;9200;05-08-21;142;FALSE;5;730
4435;24300;16-05-21;81;FALSE;1;1887
5536;16500;24-07-21;38;FALSE;4;231
3894;37950;21-05-21;127;FALSE;2;501
5248;25960;26-11-20;88;TRUE;1;59
3525;30150;22-12-20;22;FALSE;1;73
6139;7200;20-05-20;129;FALSE;5;1871
5791;20405;09-06-21;119;TRUE;6;673
6062;44000;08-02-21;113;FALSE;2;478
6099;36450;22-06-21;78;FALSE;3;233
5875;66950;28-10-20;45;FALSE;3;113
5018;49800;05-03-21;121;FALSE;5;6801
4062;24300;05-02-20;96;FALSE;1;1887
5777;42500;25-04-21;10;FALSE;4;500
5711;30150;04-06-20;139;FALSE;1;73
6105;20400;29-04-21;140;FALSE;2;3025
3806;33500;11-11-20;107;FALSE;4;73
6217;57200;03-10-21;135;FALSE;5;7599
5195;17500;28-09-20;85;FALSE;2;72
3748;51500;30-07-20;108;FALSE;4;19565
4250;18500;29-09-21;143;FALSE;6;1026
5859;33200;15-10-20;45;FALSE;1;6801
5238;5000;02-11-20;88;FALSE;5;43
5577;55000;28-03-21;36;TRUE;4;529
3648;17050;16-08-21;9;FALSE;2;1331
3499;66300;16-09-20;102;FALSE;1;1970
3551;24400;23-11-20;145;FALSE;1;71
4119;24150;07-10-21;54;FALSE;2;1262
6127;20405;20-02-21;140;TRUE;6;673
5811;17500;12-10-20;30;FALSE;4;72
6216;17150;13-07-20;135;FALSE;5;1266
6087;12500;15-09-21;78;FALSE;4;1121
3676;44275;16-04-21;109;TRUE;5;7342
6294;32000;16-02-21;94;FALSE;1;16
5995;19000;20-12-20;98;FALSE;2;39
6016;13000;30-12-20;138;FALSE;1;732
3514;25500;19-10-20;102;FALSE;4;3025
6308;32850;26-05-20;94;FALSE;1;2155
3682;33550;02-08-21;109;TRUE;5;109
4571;55000;28-04-20;126;FALSE;2;529
3580;13500;19-01-21;104;FALSE;1;537
5358;37500;25-09-20;92;FALSE;4;533
3671;14500;11-08-20;109;FALSE;5;538
6004;10150;02-05-20;98;FALSE;2;538
5399;35200;13-03-21;84;FALSE;3;7599
4305;52000;21-05-20;105;FALSE;3;16
4899;17550;26-05-21;47;FALSE;5;537
4941;31150;22-02-20;128;FALSE;1;979
3947;24150;28-11-21;125;FALSE;3;501
3553;21000;02-12-21;145;FALSE;1;1164
6174;44550;28-05-20;130;FALSE;5;233
4622;26800;29-11-20;120;FALSE;2;73
3547;36450;16-02-20;145;FALSE;3;233
4158;22750;03-08-21;112;FALSE;1;72
3802;25500;20-07-21;107;FALSE;4;3025
4259;70070;17-03-20;79;TRUE;2;21
4954;34500;03-04-21;128;FALSE;4;1262
5861;35350;18-03-21;45;FALSE;5;7323
6179;41650;24-04-20;130;FALSE;2;1372
5445;32850;28-05-20;136;FALSE;1;2155
3828;46200;31-03-20;101;TRUE;2;472
5416;61200;13-03-21;136;FALSE;5;1970
5204;34500;25-05-20;123;FALSE;5;1262
4805;31800;10-05-21;150;FALSE;3;673
5019;45000;18-04-21;121;FALSE;5;529
6269;57000;31-01-21;132;FALSE;4;11156
4458;33500;01-08-21;11;FALSE;4;73
4972;46500;10-06-20;111;FALSE;3;7351
4636;49800;22-03-20;106;FALSE;6;7344
3833;15500;09-02-21;101;FALSE;6;974
4252;14500;03-09-20;143;FALSE;4;565
6345;9750;24-02-21;100;FALSE;3;40
4837;54000;01-01-20;150;FALSE;6;8173
6129;8750;07-06-21;129;FALSE;1;1121
5689;47000;21-10-20;12;FALSE;6;358
3905;27600;14-01-20;127;FALSE;1;14593
5022;35350;18-04-21;121;FALSE;5;7323
6143;46500;04-08-20;129;FALSE;4;7351
4818;19000;17-08-21;150;FALSE;2;39
6006;33750;10-12-20;98;FALSE;2;533
3971;3300;05-01-20;125;FALSE;6;7346
4159;14850;04-08-21;112;FALSE;1;231
6026;60000;29-08-21;138;FALSE;4;545
3836;9200;17-09-20;101;FALSE;6;12517
4842;18500;13-02-20;141;FALSE;6;1026
4209;46000;14-10-20;93;FALSE;6;7342
4141;18000;09-06-20;54;FALSE;6;11198
3815;33550;17-04-20;101;FALSE;2;71
5219;38500;01-04-20;118;FALSE;5;623
5501;13500;14-10-21;91;FALSE;4;537
4735;33500;19-03-21;124;FALSE;6;1029
4676;47000;09-10-20;142;FALSE;6;358
3646;12600;05-01-21;9;FALSE;2;37
3558;22400;05-01-20;145;FALSE;1;1020
3683;34500;18-04-20;97;FALSE;1;1262
5254;13500;30-09-20;88;FALSE;1;537
6181;10500;03-10-20;130;FALSE;2;960
4772;31050;17-02-21;64;FALSE;6;14593
3636;10150;11-01-21;9;FALSE;2;538
6273;31150;28-04-20;132;FALSE;1;979
3882;18500;16-10-21;146;FALSE;6;1026
6035;3300;01-11-21;138;FALSE;6;7346
4680;9600;03-07-20;142;FALSE;6;1871
4606;33600;24-03-20;120;FALSE;5;434
3512;31050;09-02-20;102;FALSE;6;1262
6287;36500;09-02-20;94;FALSE;4;75
5165;43120;13-01-21;28;TRUE;1;21
4343;18000;22-10-21;148;FALSE;6;11198
4510;33950;21-10-20;74;FALSE;2;132
4199;28500;05-08-21;93;FALSE;4;127
4363;46000;15-09-20;23;FALSE;6;7342
6014;23600;04-08-20;138;FALSE;1;59
4996;9200;03-12-21;87;FALSE;5;12517
6093;57750;23-05-21;78;TRUE;4;11133
4691;24150;16-08-20;27;FALSE;3;501
3486;5250;05-07-21;102;FALSE;1;40
4594;33500;11-11-21;126;FALSE;6;1029
4780;48950;19-08-21;64;FALSE;2;979
5139;24150;11-06-20;28;FALSE;2;1262
3576;9600;22-08-21;104;FALSE;6;1871
4519;31050;30-12-20;74;FALSE;6;1262
5758;36500;04-12-21;80;FALSE;4;2155
4912;30195;01-07-20;47;TRUE;1;109
5164;27450;04-05-21;28;FALSE;1;109
4123;17500;05-09-21;54;FALSE;2;72
5999;10500;26-10-20;98;FALSE;2;960
5215;70200;30-08-21;123;FALSE;1;8173
6201;52195;21-01-21;135;TRUE;1;75
5981;44000;15-10-21;98;FALSE;4;7599
5513;6000;13-05-20;38;FALSE;2;40
5491;9200;28-10-21;91;FALSE;6;12517
3996;15500;15-08-21;77;FALSE;3;1331
6091;51500;21-12-20;78;FALSE;4;113
5664;48000;22-05-21;12;FALSE;4;434
4421;5250;14-07-21;81;FALSE;1;40
6233;44500;28-12-20;135;FALSE;4;979
3666;22400;05-07-21;109;FALSE;5;1020
4885;46750;16-11-20;103;TRUE;4;2207
4054;20400;25-03-20;96;FALSE;2;3025
4775;46800;05-06-20;64;FALSE;2;343
4564;4000;02-06-20;117;FALSE;3;733
5157;33750;12-10-20;28;FALSE;3;533
4765;9600;12-04-20;64;FALSE;6;1871
5482;33500;08-08-21;91;FALSE;6;1029
4365;22400;01-08-20;23;FALSE;6;1942
4605;53400;10-04-21;120;FALSE;5;979
3744;8000;03-03-20;108;FALSE;4;1871
4197;7500;12-02-20;93;FALSE;4;40
5305;15950;17-12-20;32;FALSE;2;1802
3577;39000;29-09-21;104;FALSE;6;116
5746;9200;26-06-21;80;FALSE;6;12517
5831;17500;17-11-21;147;FALSE;4;72
5364;25500;10-01-21;92;FALSE;4;559
6290;8000;29-07-21;94;FALSE;4;1871
5925;12000;27-07-21;46;FALSE;2;38
5138;12600;15-02-21;28;FALSE;2;37
5936;35695;05-03-20;46;TRUE;2;59
5705;34500;16-05-21;139;FALSE;1;1262
5202;41200;16-10-21;123;FALSE;5;113
5611;50700;24-11-21;134;FALSE;5;116
5380;18000;04-02-21;35;FALSE;6;11198
5014;45980;06-09-21;121;TRUE;5;622
5515;63700;04-08-21;38;FALSE;2;21
4357;7500;06-06-20;148;FALSE;4;40
6282;21000;10-10-21;132;FALSE;1;866
6147;57000;14-11-21;129;FALSE;4;11156
5180;9200;19-05-21;85;FALSE;6;12517
4030;20900;10-12-21;89;FALSE;3;247
6362;7500;07-02-21;100;FALSE;4;551
5490;20150;26-06-21;91;FALSE;6;1331
5617;37950;05-05-20;134;FALSE;3;1262
5712;37500;30-03-20;139;FALSE;4;533
3862;20400;06-04-21;146;FALSE;2;3025
3809;20000;20-01-20;107;FALSE;4;512
4921;3300;23-04-20;47;FALSE;6;7346
5757;27000;16-05-21;80;FALSE;4;1887
3874;20250;30-08-20;146;FALSE;5;11198
4346;18550;10-09-20;148;FALSE;6;673
4715;22400;22-09-20;133;FALSE;6;1942
5143;15500;23-06-21;28;FALSE;6;974
4882;44000;10-01-21;103;FALSE;4;7599
4457;38500;10-12-21;11;FALSE;4;623
6162;44200;20-05-20;129;FALSE;2;25076
3881;18550;21-03-20;146;FALSE;6;673
4393;5000;16-09-20;23;FALSE;4;43
4337;9200;07-10-21;148;FALSE;6;12517
3638;62150;17-02-20;9;FALSE;2;327
5076;41650;28-02-21;82;FALSE;2;1372
5707;52195;21-02-21;139;TRUE;1;75
4898;6000;11-05-21;47;FALSE;5;40
3779;50600;25-02-21;116;TRUE;6;7342
5660;38500;11-08-21;86;FALSE;2;1985
3797;18550;02-06-21;107;FALSE;6;673
6032;46000;24-09-21;138;FALSE;6;7342
4681;55000;25-08-21;142;TRUE;4;529
4288;28500;26-05-21;79;FALSE;4;127
5118;6000;30-09-20;28;FALSE;5;40
4709;36450;31-07-21;133;FALSE;3;233
4812;9100;23-02-21;150;FALSE;3;15
5628;28500;11-03-20;131;FALSE;4;127
5655;21600;13-09-20;86;FALSE;2;1887
5011;10500;23-02-20;87;FALSE;4;960
4099;39000;19-04-20;40;FALSE;6;116
3649;19000;28-08-21;9;FALSE;4;247
3721;61100;29-02-20;97;FALSE;5;128
4659;21000;13-11-21;142;FALSE;3;72
6275;41800;20-02-20;132;TRUE;1;622
6113;17050;18-07-20;140;FALSE;2;1331
4416;20900;16-08-21;110;FALSE;2;247
3534;29150;07-12-20;22;TRUE;1;673
5456;21000;20-01-21;136;FALSE;4;1164
5916;31050;25-07-21;144;FALSE;6;14593
3642;34200;17-02-20;9;FALSE;2;622
4662;37600;02-04-21;142;FALSE;3;128
6003;15950;19-07-20;98;FALSE;2;1802
6021;31150;18-08-20;138;FALSE;1;979
4208;31050;21-11-21;93;FALSE;6;14593
6209;28050;10-04-20;135;FALSE;5;559
4567;44000;19-11-20;126;FALSE;2;478
5319;61200;21-02-21;32;FALSE;5;1970
4317;12500;25-09-20;105;FALSE;4;1121
6039;22400;13-03-21;138;FALSE;6;1942
5922;41500;25-09-20;144;FALSE;4;6801
4652;30150;06-07-21;142;FALSE;1;73
5299;15500;23-08-20;149;FALSE;6;974
4583;33600;09-10-21;126;FALSE;5;434
3662;13500;05-06-21;9;FALSE;3;537
3535;29750;17-02-20;22;FALSE;1;500
5004;8750;30-01-20;87;FALSE;6;427
4575;33750;17-04-21;126;FALSE;2;533
4722;18000;02-03-21;124;FALSE;6;11198
4377;26800;26-04-20;23;FALSE;2;73
5534;18500;07-02-21;38;FALSE;4;1011
5793;22200;09-02-20;119;FALSE;3;1011
5396;59400;19-12-20;84;FALSE;3;8173
4203;51500;30-08-20;93;FALSE;4;19565
4973;14400;02-07-21;111;FALSE;3;37
5635;4000;15-11-21;131;FALSE;1;121
4841;18550;22-10-21;141;FALSE;6;673
5507;32850;12-06-20;91;FALSE;1;2155
5775;28000;14-09-21;10;FALSE;4;1020
4325;31800;31-08-20;41;FALSE;3;673
5755;48180;11-06-20;80;TRUE;5;75
4409;21600;23-10-20;110;FALSE;2;1887
4917;12650;26-03-21;47;FALSE;1;12517
4713;31050;03-11-21;133;FALSE;6;1262
4479;31500;02-12-20;11;FALSE;5;1985
5691;18500;22-05-21;12;FALSE;6;1026
3568;33500;03-03-20;104;FALSE;6;1029
3657;34980;30-09-21;9;TRUE;3;673
6088;29500;05-12-20;78;FALSE;4;19560
6247;75075;16-05-20;95;TRUE;5;11133
4186;17545;30-04-20;112;TRUE;6;1802
4957;60000;03-07-20;114;FALSE;1;472
5283;6500;10-04-20;149;FALSE;1;733
4965;61200;01-03-21;111;FALSE;5;1970
4180;29500;17-12-20;112;FALSE;5;59
5395;46500;23-10-20;84;FALSE;3;7351
5162;12650;27-03-20;28;FALSE;1;12517
3544;9750;22-08-20;145;FALSE;3;40
6324;51000;16-11-21;76;FALSE;4;1970
5733;29400;24-09-21;80;FALSE;3;1266
4118;48950;14-05-20;54;FALSE;2;979
5377;14800;28-01-20;35;FALSE;5;1011
4286;11500;27-05-21;79;FALSE;4;12517
4641;35200;19-07-21;106;FALSE;3;7599
5275;47000;26-01-20;88;FALSE;6;358
5097;44200;07-12-20;83;FALSE;2;25076
5203;29050;11-05-20;123;FALSE;5;7344
4692;24300;11-11-21;27;FALSE;3;1887
4179;61200;28-11-21;112;FALSE;5;1970
5699;38000;09-01-21;139;FALSE;1;622
4909;30800;01-05-20;47;FALSE;2;623
3969;22400;08-12-21;125;FALSE;6;1942
4966;37895;07-05-21;111;TRUE;5;673
3619;4400;14-03-20;115;TRUE;3;733
5654;3300;04-06-20;86;FALSE;2;124
5249;35000;25-07-20;88;FALSE;1;529
4463;30500;16-11-20;11;FALSE;4;109
6252;50700;10-02-21;95;FALSE;5;2993
5234;29050;03-06-20;88;FALSE;5;7344
6053;57000;29-04-21;113;FALSE;4;11156
5703;24300;29-08-20;139;FALSE;1;1887
3776;54000;02-10-21;116;FALSE;6;8173
5227;8000;23-02-20;118;FALSE;4;1871
4403;9100;01-09-20;110;FALSE;3;15
3681;24400;29-03-20;109;FALSE;5;71
3697;24150;19-10-21;97;FALSE;3;501
4362;9200;11-03-21;23;FALSE;6;12517
5853;30800;23-05-21;45;FALSE;2;623
3669;9200;22-10-20;109;FALSE;5;730
5560;41600;31-03-20;36;FALSE;2;1942
3995;35200;18-04-20;77;FALSE;3;7599
4940;32850;08-05-21;128;FALSE;1;2155
3598;20150;20-03-20;115;FALSE;6;1331
6116;33500;20-11-21;140;FALSE;4;73
3866;63525;21-07-21;146;TRUE;2;11133
3665;5600;07-04-21;9;FALSE;3;1871
4558;42900;14-07-21;117;FALSE;1;2993
5493;54000;01-02-20;91;FALSE;6;8173
5407;5600;14-08-20;84;FALSE;3;1871
4193;38500;16-04-20;93;FALSE;4;623
3714;30800;29-11-21;97;FALSE;2;1020
6316;33500;17-10-21;76;FALSE;6;1029
6329;40000;14-03-21;76;FALSE;4;16
5726;55000;19-11-20;80;FALSE;2;529
5808;25500;30-03-20;30;FALSE;4;559
4386;42000;14-06-20;23;FALSE;2;472
4015;41200;03-08-21;89;FALSE;1;113
6109;37620;16-05-20;140;TRUE;2;622
5648;36500;17-02-20;86;FALSE;4;2155
5971;18500;07-05-21;44;FALSE;6;1026
4536;39000;09-02-21;117;FALSE;6;116
5394;15500;04-02-21;35;FALSE;6;974
4597;9200;30-03-20;120;FALSE;5;730
6170;61200;28-09-21;130;FALSE;5;1970
5750;44550;10-08-21;80;FALSE;5;233
3628;5000;10-09-20;122;FALSE;4;733
4304;24300;10-08-20;105;FALSE;3;1887
4613;33500;02-02-20;120;FALSE;6;1029
6359;51000;01-03-21;100;FALSE;3;1970
4314;18500;15-04-21;105;FALSE;4;1011
5787;33500;29-01-20;10;FALSE;4;73
5322;15750;02-12-20;32;FALSE;5;72
6163;20400;09-04-20;129;FALSE;2;3025
4892;57200;08-03-21;47;FALSE;5;7599
3686;12600;25-02-21;97;FALSE;3;960
3708;47000;26-03-21;97;FALSE;6;358
5409;51000;08-03-20;84;FALSE;3;1970
5119;57200;02-11-21;28;FALSE;5;7599
6059;60500;24-01-20;113;TRUE;2;529
5116;14500;03-06-20;28;FALSE;5;538
6126;43120;13-01-21;140;TRUE;1;21
4856;37500;16-02-20;141;FALSE;4;533
3630;25500;03-08-20;122;FALSE;4;3025
5021;7200;28-08-21;121;FALSE;5;1871
5017;43800;08-05-20;121;FALSE;5;75
4147;29750;30-07-20;54;FALSE;1;500
4781;33550;03-04-21;64;FALSE;2;71
3980;46750;21-05-21;77;FALSE;5;500
4444;50000;08-05-21;11;FALSE;3;529
6188;24300;20-04-21;130;FALSE;3;1887
4142;54000;14-01-21;54;FALSE;6;8173
4274;31800;04-06-20;79;FALSE;3;673
4831;20150;27-11-20;150;FALSE;6;1331
6254;27600;22-05-20;95;FALSE;5;501
3543;14400;27-12-20;22;FALSE;5;37
3579;41200;27-02-20;104;FALSE;1;113
5735;5600;06-07-20;80;FALSE;3;1871
5082;22200;01-05-21;82;FALSE;3;1011
5453;41500;28-09-21;136;FALSE;4;6801
4371;62150;22-08-21;23;FALSE;2;327
3589;39000;06-06-21;115;FALSE;6;116
3787;9200;28-07-21;107;FALSE;6;12517
4333;50700;08-06-21;148;FALSE;5;116
6007;38500;11-01-20;98;FALSE;2;1985
5423;46800;27-11-21;136;FALSE;5;343
3793;39000;07-03-21;107;FALSE;6;116
5271;10000;29-08-20;88;FALSE;3;427
3823;6000;05-01-20;101;FALSE;2;40
5564;44000;31-01-20;36;FALSE;2;478
5604;2970;16-04-21;134;FALSE;5;124
5297;22400;19-06-20;149;FALSE;6;1942
5115;19600;07-10-20;83;FALSE;3;1020
4452;12600;20-06-21;11;FALSE;3;960
4004;50600;21-06-20;89;TRUE;6;7342
6347;12600;25-01-20;100;FALSE;3;960
4916;66000;13-05-20;47;FALSE;1;478
5148;22400;02-11-20;28;FALSE;6;1942
4133;57000;23-05-21;54;FALSE;4;11156
3935;41200;14-04-20;99;FALSE;5;113
4120;33550;27-09-20;54;FALSE;2;71
4246;49800;01-01-20;143;FALSE;6;7344
3997;66000;22-09-20;77;FALSE;3;545
4840;22400;15-03-21;141;FALSE;6;1942
4736;47000;20-06-20;124;FALSE;6;358
4248;15500;06-12-21;143;FALSE;6;974
5688;18000;02-12-20;12;FALSE;6;11198
4924;22400;06-01-20;47;FALSE;6;1942
4668;20900;10-07-21;142;FALSE;3;247
5837;33550;10-06-20;45;FALSE;2;71
5982;22500;02-07-20;98;FALSE;4;11198
4838;18500;21-02-21;150;FALSE;6;1026
6348;36450;19-01-21;100;FALSE;3;233
5535;10500;25-07-20;38;FALSE;4;960
6312;50700;16-04-21;76;FALSE;5;116
3542;63700;05-06-21;22;FALSE;5;21
3752;5250;18-05-21;108;FALSE;1;40
6244;17150;26-08-21;95;FALSE;5;1266
5444;12650;11-11-20;136;FALSE;1;12517
3859;48950;23-12-20;146;FALSE;2;979
5695;57200;18-07-21;139;FALSE;1;343
5002;3300;03-01-21;87;FALSE;6;7346
5789;51000;07-12-20;10;FALSE;3;1970
4218;18000;17-11-21;93;FALSE;6;11198
5057;32450;05-11-20;82;TRUE;5;59
5479;37950;23-10-20;19;FALSE;2;501
5187;20150;29-10-21;85;FALSE;6;1331
4132;21000;21-07-21;54;FALSE;4;1164
4977;50700;27-07-20;111;FALSE;3;2993
6350;55000;21-12-20;100;TRUE;3;529
5952;28050;01-11-20;44;FALSE;3;559
5291;47000;30-05-21;149;FALSE;6;358
3745;51000;20-06-21;108;FALSE;4;1970
5089;25550;18-08-20;82;FALSE;3;75
5748;9200;24-08-20;80;FALSE;5;730
3917;48500;03-11-20;127;FALSE;1;132
5415;14500;20-06-21;136;FALSE;5;538
6104;20900;14-01-20;140;FALSE;2;247
3854;46500;03-03-20;146;FALSE;4;7351
5590;49800;18-07-21;36;FALSE;6;7344
5906;30150;28-09-21;69;FALSE;1;73
5610;75075;12-05-20;134;TRUE;5;11133
4092;46800;11-07-20;137;FALSE;2;343
3621;46000;09-03-21;122;FALSE;6;7342
3893;6000;25-08-20;127;FALSE;2;40
6296;34500;08-05-21;94;FALSE;1;1262
5621;15500;28-05-21;134;FALSE;3;1331
3856;41500;22-12-20;146;FALSE;4;6801
5040;52800;25-08-20;121;FALSE;2;7599
3931;17050;21-09-20;99;FALSE;2;1331
4330;39000;10-09-21;41;FALSE;6;116
4404;14400;18-04-21;110;FALSE;3;37
5885;18000;16-10-20;45;FALSE;6;11198
3747;37500;11-10-21;108;FALSE;4;7331
5559;17050;19-02-21;36;FALSE;2;1331
4368;47000;07-07-20;23;FALSE;6;358
4843;54000;13-04-20;141;FALSE;6;8173
5693;15500;22-06-21;12;FALSE;6;974
4696;10000;05-08-20;27;FALSE;3;427
5013;24300;10-12-21;121;FALSE;5;1887
5198;10000;13-03-21;85;FALSE;2;732
6161;49800;14-07-21;129;FALSE;6;7344
3599;18500;15-06-20;115;FALSE;6;1026
4198;32000;17-05-20;93;FALSE;4;1942
4048;22500;10-03-20;96;FALSE;4;11198
5260;38500;01-04-21;88;FALSE;2;1985
5183;22400;07-11-20;85;FALSE;6;1942
4096;19000;14-07-21;40;FALSE;4;247
4087;14500;17-02-21;137;FALSE;4;565
3939;40250;30-05-21;99;FALSE;5;7342
5267;34500;15-04-20;88;FALSE;3;14593
4082;27000;14-02-20;137;FALSE;4;1887
4502;20900;21-09-21;74;FALSE;2;247
6041;31050;09-01-21;138;FALSE;6;14593
3733;21600;21-07-21;108;FALSE;2;1887
5790;50700;16-08-21;10;FALSE;3;2993
5323;31500;31-10-21;32;FALSE;5;1985
5237;38500;28-07-20;88;FALSE;5;623
3615;12600;28-05-20;115;FALSE;3;960
6175;19000;06-08-21;130;FALSE;5;39
3569;31050;14-09-21;104;FALSE;6;14593
5631;20000;11-11-20;131;FALSE;4;512
5169;53400;13-10-21;85;FALSE;5;979
5836;13500;02-11-21;147;FALSE;4;537
4664;24150;19-07-20;142;FALSE;3;501
4541;18500;25-09-21;117;FALSE;6;1026
4395;42500;29-01-20;23;FALSE;4;500
3879;39000;16-12-20;146;FALSE;6;116
4401;15500;26-02-21;110;FALSE;3;1331
6112;3300;18-03-20;140;FALSE;2;124
4913;21000;29-07-21;47;FALSE;1;1164
5363;18500;08-08-20;92;FALSE;4;1011
4539;20405;24-06-20;117;TRUE;6;673
4418;19000;22-04-20;110;FALSE;2;39
5825;59500;13-10-21;147;FALSE;4;1372
4569;41650;10-10-21;126;FALSE;2;1372
3631;57750;20-04-20;9;FALSE;2;11133
3855;11500;08-04-20;146;FALSE;4;730
5929;21600;04-01-20;46;FALSE;2;1887
4352;46500;23-11-21;148;FALSE;4;7351
4153;30150;06-02-21;54;FALSE;1;73
5387;33500;07-01-21;35;FALSE;6;1029
4028;51000;18-11-20;89;FALSE;3;1970
5690;9600;23-10-20;12;FALSE;6;1871
3561;30195;13-09-21;145;TRUE;1;109
5436;42500;23-01-20;136;FALSE;2;500
4195;44500;20-10-20;93;FALSE;4;979
3600;54000;22-01-21;115;FALSE;6;8173
6285;14355;08-11-21;132;TRUE;1;1802
4645;36450;27-08-20;106;FALSE;3;233
3764;27000;11-02-20;116;FALSE;4;1887
5674;40150;07-05-21;12;TRUE;4;75
5351;20000;24-09-21;92;FALSE;4;512
4165;27600;26-12-20;112;FALSE;1;14593
6152;10500;27-08-20;129;FALSE;4;960
3892;33750;19-09-21;127;FALSE;2;533
5420;36960;04-04-20;136;TRUE;5;434
4683;33550;18-04-20;142;TRUE;4;109
4533;22400;24-03-20;117;FALSE;6;1942
4384;17500;27-12-20;23;FALSE;2;72
5144;20405;06-02-21;28;TRUE;6;673
6027;12500;26-02-20;138;FALSE;4;1121
3948;28050;12-04-20;125;FALSE;3;559
5096;3300;30-01-21;83;FALSE;2;124
3876;24400;26-06-21;146;FALSE;1;71
4666;37050;17-01-21;142;FALSE;3;127
3753;41200;01-12-20;108;FALSE;1;113
4007;8750;26-03-20;89;FALSE;6;427
4161;70200;28-09-20;112;FALSE;1;8173
5638;5600;16-02-21;131;FALSE;3;1871
4270;46200;20-02-21;79;TRUE;2;472
3798;3300;20-11-20;107;FALSE;2;124
5205;30000;06-05-20;123;FALSE;5;533
5391;54000;14-12-20;35;FALSE;6;8173
5253;31150;08-06-21;88;FALSE;1;979
5873;47000;13-12-20;45;FALSE;4;128
4069;27600;01-03-21;137;FALSE;1;14593
6180;17050;28-05-20;130;FALSE;2;1331
6360;34500;10-10-21;100;FALSE;3;14593
6328;5000;06-12-21;76;FALSE;4;733
5433;21600;08-07-20;136;FALSE;2;1887
5098;42000;13-02-21;83;FALSE;2;472
5006;25500;28-05-21;87;FALSE;4;559
5914;18000;07-10-21;144;FALSE;6;11198
5651;31350;06-01-21;86;TRUE;4;127
4836;18000;24-04-21;150;FALSE;6;11198
3851;32450;20-10-20;146;TRUE;4;59
4610;66000;27-02-21;120;FALSE;1;478
4468;20250;25-08-20;11;FALSE;5;11198
4113;18500;20-08-21;54;FALSE;2;1011
5438;17100;22-08-21;136;FALSE;1;247
5466;33500;12-06-20;19;FALSE;6;1029
5026;46750;11-12-20;121;FALSE;5;500
3518;51500;14-10-20;102;FALSE;4;19565
4093;5600;07-07-20;137;FALSE;3;1871
5819;44200;03-03-20;147;FALSE;2;25076
5042;41650;19-07-20;121;FALSE;2;1372
5962;22400;09-12-20;44;FALSE;6;1942
4445;59400;18-11-21;11;FALSE;3;8173
3563;17545;08-01-21;104;TRUE;6;1802
5830;12500;14-05-21;147;FALSE;4;1121
4673;59400;10-08-21;142;FALSE;3;8173
6353;28800;15-06-20;100;FALSE;3;1942
4001;33750;23-11-21;77;FALSE;3;533
4907;38500;18-03-20;47;FALSE;2;1985
5882;15950;29-03-21;45;FALSE;6;1802
5602;22400;07-07-20;134;FALSE;6;1942
3824;8050;28-11-20;101;FALSE;2;730
5627;53900;29-12-20;131;TRUE;4;21
5686;49800;25-10-21;12;FALSE;6;7344
4084;42500;26-11-20;137;FALSE;4;500
5592;15500;18-03-20;36;FALSE;6;974
4428;23600;06-10-21;81;FALSE;1;59
6208;47450;28-07-21;135;FALSE;5;2155
5090;31050;08-11-20;83;FALSE;6;1262
5944;13000;29-10-20;46;FALSE;4;15
4450;10000;24-10-21;11;FALSE;3;427
6182;22400;03-11-20;130;FALSE;1;1020
6295;6500;26-02-20;94;FALSE;1;733
3633;33950;24-12-20;9;FALSE;2;132
5797;56500;30-01-20;119;FALSE;4;327
4240;46000;18-03-21;143;FALSE;6;7342
5773;33550;31-08-21;10;TRUE;4;109
4265;18500;07-12-21;79;FALSE;2;1011
4551;33500;29-08-20;117;FALSE;4;73
5483;17545;22-03-20;91;TRUE;6;1802
3985;62150;17-03-21;77;FALSE;2;327
4670;22200;11-12-21;142;FALSE;3;1011
4247;54000;31-08-21;143;FALSE;6;8173
4102;9600;14-12-20;40;FALSE;6;1871
3923;24400;03-12-21;99;FALSE;1;71
5834;10000;01-08-20;147;FALSE;4;38
6033;47000;05-07-20;138;FALSE;6;358
5200;48000;14-04-20;90;FALSE;4;434
5569;25500;06-09-20;36;FALSE;4;559
3834;50600;18-07-20;101;TRUE;6;7342
3817;19000;28-03-21;101;FALSE;2;39
5160;4400;09-11-21;28;TRUE;3;733
3818;19600;24-10-20;101;FALSE;2;1266
5531;51500;31-07-21;38;FALSE;4;113
5480;12500;17-05-21;19;FALSE;5;1121
5259;63700;11-09-20;88;FALSE;2;21
5849;62150;29-09-21;45;FALSE;2;327
3772;29050;12-04-20;116;FALSE;3;7344
5656;19000;30-08-21;86;FALSE;2;39
4875;34500;23-04-21;103;FALSE;1;1262
5070;9000;06-01-21;82;FALSE;5;38
3919;38000;28-08-20;99;FALSE;1;622
6066;20900;30-08-20;113;FALSE;2;247
5114;50700;19-03-20;83;FALSE;3;2993
6019;41200;09-12-20;138;FALSE;1;113
